OID_,World Port Index Number,Region Name,Main Port Name,Alternate Port Name,UN/LOCODE,Country Code,World Water Body,IHO S-130 Sea Area,Sailing Direction or Publication,Publication Link,Standard Nautical Chart,IHO S-57 Electronic Navigational Chart,IHO S-101 Electronic Navigational Chart,Digital Nautical Chart,Tidal Range (m),Entrance Width (m),Channel Depth (m),Anchorage Depth (m),Cargo Pier Depth (m),Oil Terminal Depth (m),Liquified Natural Gas Terminal Depth (m),Maximum Vessel Length (m),Maximum Vessel Beam (m),Maximum Vessel Draft (m),Offshore Maximum Vessel Length (m),Offshore Maximum Vessel Beam (m),Offshore Maximum Vessel Draft (m),Harbor Size,Harbor Type,Harbor Use,Shelter Afforded,Entrance Restriction - Tide,Entrance Restriction - Heavy Swell,Entrance Restriction - Ice,Entrance Restriction - Other,Overhead Limits,Underkeel Clearance Management System,Good Holding Ground,Turning Area,Port Security,Estimated Time of Arrival Message,Quarantine - Pratique,Quarantine - Sanitation,Quarantine - Other,Traffic Separation Scheme,Vessel Traffic Service,First Port of Entry,US Representative,Pilotage - Compulsory,Pilotage - Available,Pilotage - Local Assistance,Pilotage - Advisable,Tugs - Salvage,Tugs - Assistance,Communications - Telephone,Communications - Telefax,Communications - Radio,Communications - Radiotelephone,Communications - Airport,Communications - Rail,Search and Rescue,NAVAREA,Facilities - Wharves,Facilities - Anchorage,Facilities - Dangerous Cargo Anchorage,Facilities - Med Mooring,Facilities - Beach Mooring,Facilities - Ice Mooring,Facilities - Ro-Ro,Facilities - Solid Bulk,Facilities - Liquid Bulk,Facilities - Container,Facilities - Breakbulk,Facilities - Oil Terminal,Facilities - LNG Terminal,Facilities - Other,Medical Facilities,Garbage Disposal,Chemical Holding Tank Disposal,Degaussing,Dirty Ballast Disposal,Cranes - Fixed,Cranes - Mobile,Cranes - Floating,Cranes Container,Lifts - 100+ Tons,Lifts - 50-100 Tons,Lifts - 25-49 Tons,Lifts - 0-24 Tons,Services - Longshoremen,Services - Electricity,Services -Steam,Services - Navigation Equipment,Services - Electrical Repair,Services - Ice Breaking,Services -Diving,Supplies - Provisions,Supplies - Potable Water,Supplies - Fuel Oil,Supplies - Diesel Oil,Supplies - Aviation Fuel,Supplies - Deck,Supplies - Engine,Repairs,Dry Dock,Railway,Latitude,Longitude
3164.0,57872.0,China -- 57855,Zhangzhou, ,CN ZZU,China,Taiwan Strait; North Pacific Ocean, ,Sailing Directions Pub. 157 (Enroute) - Coasts of Korea and China,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub157bk.pdf&type=view,94060.0, , ,"coa23c, gen23b",4.0,0.0,11.0,12.5,6.4,0.0,0.0,295.0,46.0,15.0,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Fair,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,XI,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Small,24.683333,118.15
3165.0,57876.0,China -- 57855,Xiuyu, ,CN XYG,China,Taiwan Strait; North Pacific Ocean, ,Sailing Directions Pub. 157 (Enroute) - Coasts of Korea and China,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub157bk.pdf&type=view,94060.0, , ,"coa23c, gen23b",5.0,0.0,12.5,7.9,3.4,4.9,0.0,362.0,65.0,17.9,0.0,0.0,0.0,Very Small,Coastal (Breakwater),Unknown,Fair,Unknown,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,XI,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,25.233333,118.983333
3166.0,57874.0,China -- 57855,Quanzhou, ,CN QZL,China,Taiwan Strait; North Pacific Ocean, ,Sailing Directions Pub. 157 (Enroute) - Coasts of Korea and China,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub157bk.pdf&type=view,94060.0, , ,"coa23c, gen23b",5.0,0.0,4.9,11.0,4.9,15.5,0.0,294.0,43.0,15.1,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Fair,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,XI,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,,Unknown,Unknown,24.883333,118.6
3167.0,28210.0,Finland -- 27380,Porvoo,Borga; Skoldvik,FISKV,Finland,Gulf of Finland; Baltic Sea; North Atlantic Ocean, ,Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub195bk.pdf&type=view,44340.0, , ,"coa22v, gen22d",0.0,0.0,14.0,23.2,6.4,6.4,0.0,278.0,48.0,15.3,0.0,0.0,0.0,Very Small,River (Natural),Unknown,Good,No,No,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,I,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,No,Yes,Yes,No,Yes,No,No,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown,Small,60.3,25.633333
3169.0,57821.0,China -- 57815,Zhuhai, ,CN ZUH,China,South China Sea; North Pacific Ocean, ,Sailing Directions Pub. 161 (Enroute) - South China Sea and Gulf of Thailand,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub161bk.pdf&type=view,93721.0, , ,"a2357840, coa23c, gen23b",1.0,0.0,7.9,3.4,4.9,6.4,0.0,345.0,60.0,16.2,0.0,0.0,0.0,Very Small,Coastal (Breakwater),Unknown,Good,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,XI,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown,Unknown,22.233333,113.583333
3170.0,57777.0,China -- 57740,Shekou,Chiwan,CN SHK,China,South China Sea; North Pacific Ocean, ,Sailing Directions Pub. 161 (Enroute) - South China Sea and Gulf of Thailand,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub161bk.pdf&type=view,93721.0, , ,"a2357840, coa23c, gen23b, h2357840",1.0,0.0,12.5,12.5,15.5,11.0,0.0,400.0,59.0,16.5,0.0,0.0,0.0,Medium,Coastal (Natural),Unknown,Good,Yes,No,No,Yes,Unknown,Unknown,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,XI,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Limited,Unknown,Small,22.466667,113.866667
3171.0,28360.0,Russia -- 28250,Primorsk,Koivisto Bay; Zaliv Koyvisto,RU PRI,Russia,Gulf of Finland; Baltic Sea; North Atlantic Ocean, ,Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub195bk.pdf&type=view,44360.0, , ,"coa22v, gen22d",0.0,0.0,20.1,17.1,0.0,17.1,0.0,307.0,55.0,15.8,0.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Good,No,No,Yes,Unknown,Yes,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,No,Yes,Unknown,I,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,No,No,Yes,No,No,No,No,Unknown,Yes,Yes,Unknown,Unknown,Yes,No,No,No,Unknown,No,No,No,No,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown,Unknown,60.366667,28.633333
3172.0,27740.0,Finland -- 27380,Pori, ,FI POR,Finland,Gulf of Bothnia; Baltic Sea; North Atlantic Ocean, ,Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub195bk.pdf&type=view,44310.0, , ,"coa22u, gen22d",0.0,0.0,6.4,20.1,7.9,9.4,0.0,254.6,43.0,11.1,0.0,0.0,0.0,Large,Coastal (Natural),Unknown,Good,No,No,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,I,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,Yes,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Moderate,Unknown,Medium,61.483333,21.8
3173.0,57870.0,China -- 57855,Xiamen,Amoy,CN XMG,China,Taiwan Strait; North Pacific Ocean, ,Sailing Directions Pub. 157 (Enroute) - Coasts of Korea and China,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub157bk.pdf&type=view,94061.0, , ,"a2357870, coa23c, gen23b, h2357870",6.9,0.0,9.5,20.0,6.4,23.2,0.0,400.0,61.5,17.5,0.0,0.0,0.0,Medium,River (Natural),Unknown,Good,Yes,Yes,No,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,XI,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Limited,Medium,Medium,24.45,118.066667
3175.0,28410.0,Russia -- 28250,Ust Luga,Reka Luga,RU ULU,Russia,Gulf of Finland; Baltic Sea; North Atlantic Ocean, ,Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub195bk.pdf&type=view,44360.0, , ,"coa22v, gen22d",0.0,0.0,3.4,6.4,14.0,0.0,0.0,291.9,50.0,15.5,0.0,0.0,0.0,Very Small,River (Natural),Unknown,Fair,No,No,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,I,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Unknown,Yes,Unknown,Unknown,Unknown,No,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Emergency Only,Unknown,Unknown,59.666667,28.316667
3178.0,18670.0,Canada West Coast -- 18080,Victoria Harbor, ,CA VIC,Canada,Alaska-Canada coastal waters; North Pacific Ocean, ,Sailing Directions Pub. 154 (Enroute) - British Columbia,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub154bk.pdf&type=view,18469.0, , ,"a2618670, gen26b, h2618670",2.0,0.0,17.1,23.2,12.5,4.9,0.0,348.0,51.2,12.8,0.0,0.0,0.0,Medium,Coastal (Breakwater),Unknown,Good,No,No,No,No,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,XII,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Moderate,Large,Medium,48.433333,-123.383333
3185.0,28370.0,Russia -- 28250,Sankt-Peterburg,Leningrad; Petrograd; St Petersburg,RU LED,Russia,Gulf of Finland; Baltic Sea; North Atlantic Ocean, ,Sailing Directions Pub. 195 (Enroute) - Gulf of Finland and Gulf of Bothnia,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub195bk.pdf&type=view,44361.0, , ,"a2228370, coa22v, gen22d, h2228370",1.0,0.0,3.4,20.1,6.4,4.9,0.0,333.3,43.0,11.0,0.0,0.0,0.0,Large,Coastal (Breakwater),Unknown,Good,No,No,No,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,I,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,No,No,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Major,Unknown,Medium,59.933333,30.3
3196.0,57864.0,China -- 57855,Dongshan, ,CN DSN,China,South China Sea; North Pacific Ocean, ,Sailing Directions Pub. 157 (Enroute) - Coasts of Korea and China,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub157bk.pdf&type=view,"94040, 94060", , ,"a2357860, a2357870, coa23c, gen23b",2.3,0.0,7.2,8.0,0.0,5.2,5.2,334.0,60.0,22.5,0.0,0.0,0.0,Small,Coastal (Natural),Unknown,Fair,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,XI,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Limited,Unknown,Unknown,23.756666667,117.505
3204.0,45940.0,Liberia -- 45920,Monrovia, ,LR MLW,Liberia,North Atlantic Ocean, ,Sailing Directions Pub. 143 (Enroute) - West Coast of Europe and Northwest Africa,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub143bk.pdf&type=view,51641.0, , ,"a0145940, coa01a, gen01a, h0145940",1.0,0.0,7.9,12.5,7.9,7.9,0.0,267.0,0.0,13.8,0.0,0.0,0.0,Small,Coastal (Breakwater),Unknown,Fair,Yes,No,No,Yes,Unknown,Unknown,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,II,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,No,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Limited,Unknown,Large,6.316667,-10.816667
3223.0,11810.0,Curacao -- 11785,Willemstad, ,CWWIL,Curacao,Caribbean Sea; North Atlantic Ocean, ,Sailing Directions Pub. 148 (Enroute) - Caribbean Sea - Volume II,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub148bk.pdf&type=view,24465.0, , ,"a1411785, coa14k, gen14a, h1411810",1.0,0.0,14.0,11.0,14.0,12.5,0.0,338.8,45.6,12.8,0.0,0.0,0.0,Medium,Coastal (Breakwater),Unknown,Good,No,No,No,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,IV,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Major,Medium,Unknown,12.116667,-68.933333
3243.0,57572.0,Vietnam -- 57510,Phu My, ,VN PHU,Vietnam,South China Sea; North Pacific Ocean, ,Sailing Directions Pub. 161 (Enroute) - South China Sea and Gulf of Thailand,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub161bk.pdf&type=view,93385.0, , ,"a1157570, coa11a, gen11a",4.0,0.0,23.2,0.0,6.4,14.0,0.0,333.0,45.0,13.5,0.0,0.0,0.0,Very Small,River (Natural),Unknown,Fair,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,XI,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,10.583333,107.033333
3244.0,57580.0,Vietnam -- 57510,Thanh Ho Chi Minh,Saigon,VN SGN,Vietnam,South China Sea; North Pacific Ocean, ,Sailing Directions Pub. 161 (Enroute) - South China Sea and Gulf of Thailand,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub161bk.pdf&type=view,93406.0, , ,"a1157570, coa11a, gen11a, h1157570",4.0,0.0,9.4,18.6,14.0,14.0,0.0,261.0,40.0,10.5,0.0,0.0,0.0,Medium,River (Natural),Unknown,Excellent,Yes,No,No,Yes,Yes,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,XI,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Yes,Limited,Small,Medium,10.766667,106.716667
3247.0,57745.0,China -- 57740,Fang-Cheng, ,CNFAN,China,Gulf of Tonkin; South China Sea; North Pacific Ocean, ,Sailing Directions Pub. 161 (Enroute) - South China Sea and Gulf of Thailand,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub161bk.pdf&type=view,93650.0, , ,"coa23b, gen23b",5.3,0.0,15.5,11.0,12.5,9.4,0.0,325.0,54.0,20.0,0.0,0.0,0.0,Medium,River (Natural),Unknown,Good,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Unknown,Yes,Unknown,XI,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Limited,Small,Unknown,21.75,108.35
3252.0,57460.0,Thailand -- 57431,Si Racha Terminal, ,TH SRI,Thailand,Gulf of Thailand; South China Sea; North Pacific Ocean, ,Sailing Directions Pub. 161 (Enroute) - South China Sea and Gulf of Thailand,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub161bk.pdf&type=view,93244.0, , ,"a0357460, coa03e, gen03a, h0357460",2.0,0.0,14.0,21.6,14.0,14.0,0.0,274.0,48.0,20.8,339.0,0.0,0.0,Very Small,Open Roadstead,Unknown,Poor,No,No,No,Yes,Unknown,Unknown,Yes,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,No,Unknown,Unknown,XI,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,No,Unknown,Unknown,No,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Limited,Unknown,Unknown,13.116667,100.883333
3257.0,12150.0,Venezuela -- 11950,La Guaira, ,VELAG,Venezuela,Caribbean Sea; North Atlantic Ocean, ,Sailing Directions Pub. 148 (Enroute) - Caribbean Sea - Volume II,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub148bk.pdf&type=view,24452.0, , ,"a1412150, coa14k, gen14a, h1412150",1.0,0.0,7.9,20.1,11.0,0.0,0.0,278.9,40.3,10.7,0.0,0.0,0.0,Small,Coastal (Breakwater),Unknown,Good,Yes,Yes,No,Yes,No,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,IV,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,No,Unknown,Yes,Unknown,Yes,Unknown,Yes,Unknown,No,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Moderate,Unknown,Unknown,10.616667,-66.933333
3261.0,12070.0,Venezuela -- 11950,Amuay (Bahia De Amuay),Amuay; Amuay Bay,VEAMY,Venezuela,Caribbean Sea; North Atlantic Ocean, ,Sailing Directions Pub. 148 (Enroute) - Caribbean Sea - Volume II,https://msi.geo.nga.mil/api/publications/download?key=16694491/SFH00000/Pub148bk.pdf&type=view,24470.0, , ,"a1412060, coa14k, gen14a",0.0,0.0,11.0,6.4,0.0,12.5,0.0,304.8,0.0,13.7,0.0,0.0,0.0,Small,Open Roadstead,Unknown,Fair,No,No,No,Yes,No,Unknown,Yes,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Unknown,Yes,No,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,IV,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Emergency Only,Unknown,Unknown,11.75,-70.233333
